Tissue	Module	Symbol	is.hub
Muscle	M6	GCNT2	no
Muscle	M6	GCOM1	no
Muscle	M6	GFM1	no
Muscle	M6	GGH	no
Muscle	M6	GGT7	no
Muscle	M6	GGTL3	no
Muscle	M6	GIT2	no
Muscle	M6	GLMN	no
Muscle	M6	GLO1	no
Muscle	M6	GLRB	no
Muscle	M6	GLT25D2	no
Muscle	M6	GNAI1	no
Muscle	M6	GNGT2	no
Muscle	M6	GOLGA8E	no
Muscle	M6	GOLPH4	no
Muscle	M6	GPC4	no
Muscle	M6	GPD1	yes
Muscle	M6	GPD1L	no
Muscle	M6	GPD2	no
Muscle	M6	GPR108	no
Muscle	M6	GPR146	no
Muscle	M6	GPRASP2	no
Muscle	M6	GPT2	yes
Muscle	M6	GREM2	no
Muscle	M6	GRIK2	no
Muscle	M6	GRTP1	no
Muscle	M6	GSDMC	no
Muscle	M6	GSR	no
Muscle	M6	GTF2H2B	no
Muscle	M6	GTPBP10	no
Muscle	M6	GYPC	no
Muscle	M6	Gcom1	no
Muscle	M6	HADH	no
Muscle	M6	HDAC5	no
Muscle	M6	HECTD2	no
Muscle	M6	HELLS	no
Muscle	M6	HELQ	no
Muscle	M6	HERC1	no
Muscle	M6	HIRA	no
Muscle	M6	HLTF	no
Muscle	M6	HOOK2	no
Muscle	M6	HOXA13	no
Muscle	M6	HOXC8	no
Muscle	M6	HOXD8	no
Muscle	M6	HPGD	no
Muscle	M6	HPN	no
Muscle	M6	HRASLS	no
Muscle	M6	HS3ST5	no
Muscle	M6	HS6ST2	no
Muscle	M6	HSPA2	no
Muscle	M6	HSPB6	no
Muscle	M6	HSPD1	no
Muscle	M6	HYAL2	yes
Muscle	M6	IDI2	no
Muscle	M6	IFIT1	no
Muscle	M6	IFT172	no
Muscle	M6	IFT81	no
Muscle	M6	IGFN1	no
Muscle	M6	IGSF9B	no
Muscle	M6	IL17D	yes
Muscle	M6	IL20RB	no
Muscle	M6	IL27RA	no
Muscle	M6	IL28RA	no
Muscle	M6	IL6ST	no
Muscle	M6	INHBE	no
Muscle	M6	INPP1	no
Muscle	M6	IRX5	no
Muscle	M6	ISOC1	no
Muscle	M6	ITGAV	no
Muscle	M6	IVD	no
Muscle	M6	JAK2	no
Muscle	M6	JMJD5	no
Muscle	M6	KAAG1	no
Muscle	M6	KCNJ11	no
Muscle	M6	KCNJ16	no
Muscle	M6	KCNMA1	no
Muscle	M6	KCNN3	no
Muscle	M6	KCNN4	no
Muscle	M6	KCNS3	no
Muscle	M6	KCTD8	no
Muscle	M6	KCTD9	no
Muscle	M6	KDELR2	no
Muscle	M6	KHDRBS3	no
Muscle	M6	KIAA0492	no
Muscle	M6	KIAA0513	no
Muscle	M6	KIAA1217	no
Muscle	M6	KIAA1370	no
Muscle	M6	KIAA1383	no
Muscle	M6	KIAA1571	no
Muscle	M6	KIAA1715	no
Muscle	M6	KIF9	no
Muscle	M6	KIFAP3	no
Muscle	M6	KIR2DL5A	no
Muscle	M6	KLF12	no
Muscle	M6	KLHDC8B	no
Muscle	M6	KLHL13	no
Muscle	M6	KLHL23	no
Muscle	M6	KPNA5	no
Muscle	M6	KRT10	no
Muscle	M6	KRTCAP3	no
Muscle	M6	KSR1	no
Muscle	M6	KTN1	no
Muscle	M6	LAD1	no
Muscle	M6	LASS1	no
Muscle	M6	LBP	no
Muscle	M6	LCLAT1	no
Muscle	M6	LCMT2	no
Muscle	M6	LDHA	no
Muscle	M6	LDHB	yes
Muscle	M6	LEO1	no
Muscle	M6	LEPROTL1	no
Muscle	M6	LETMD1	no
Muscle	M6	LGI1	no
Muscle	M6	LIN9	no
Muscle	M6	LMO2	no
Muscle	M6	LMOD1	no
Muscle	M6	LMTK2	no
Muscle	M6	LOC100127899	no
Muscle	M6	LOC100128086	no
Muscle	M6	LOC100129744	no
Muscle	M6	LOC100129890	no
Muscle	M6	LOC100130291	no
Muscle	M6	LOC100130506	no
Muscle	M6	LOC100130750	no
Muscle	M6	LOC100130855	no
Muscle	M6	LOC100131138	no
Muscle	M6	LOC100131174	no
Muscle	M6	LOC100131187	no
Muscle	M6	LOC100131403	no
Muscle	M6	LOC100131578	no
Muscle	M6	LOC100131621	no
Muscle	M6	LOC100131683	no
Muscle	M6	LOC100132139	no
Muscle	M6	LOC100132288	no
Muscle	M6	LOC100132299	no
Muscle	M6	LOC100132377	no
Muscle	M6	LOC100132653	no
Muscle	M6	LOC100132705	no
Muscle	M6	LOC100132767	no
Muscle	M6	LOC100132810	no
Muscle	M6	LOC100132938	no
Muscle	M6	LOC100133672	yes
Muscle	M6	LOC100133732	no
Muscle	M6	LOC100133972	no
Muscle	M6	LOC100134229	no
Muscle	M6	LOC100134409	no
Muscle	M6	LOC100134550	no
Muscle	M6	LOC100188947	no
Muscle	M6	LOC100192378	no
Muscle	M6	LOC121952	no
Muscle	M6	LOC146517	no
Muscle	M6	LOC146909	no
Muscle	M6	LOC147804	yes
Muscle	M6	LOC201140	no
Muscle	M6	LOC221442	no
Muscle	M6	LOC255326	no
Muscle	M6	LOC283481	no
Muscle	M6	LOC283932	no
Muscle	M6	LOC284260	no
Muscle	M6	LOC285095	no
Muscle	M6	LOC285550	no
Muscle	M6	LOC285556	no
Muscle	M6	LOC285900	no
Muscle	M6	LOC286297	no
Muscle	M6	LOC286367	no
Muscle	M6	LOC339970	no
Muscle	M6	LOC340156	no
Muscle	M6	LOC346085	no
Muscle	M6	LOC347487	no
Muscle	M6	LOC387647	no
Muscle	M6	LOC387761	no
Muscle	M6	LOC387882	no
Muscle	M6	LOC389203	no
Muscle	M6	LOC390940	no
Muscle	M6	LOC402560	no
Muscle	M6	LOC440337	no
Muscle	M6	LOC440359	no
Muscle	M6	LOC442423	no
Muscle	M6	LOC641814	no
Muscle	M6	LOC641942	yes
Muscle	M6	LOC642000	no
Muscle	M6	LOC642005	no
Muscle	M6	LOC642282	no
Muscle	M6	LOC642398	no
Muscle	M6	LOC642677	no
Muscle	M6	LOC642688	no
Muscle	M6	LOC643256	no
Muscle	M6	LOC643451	no
Muscle	M6	LOC643558	no
Muscle	M6	LOC643647	no
Muscle	M6	LOC643692	no
Muscle	M6	LOC643911	no
Muscle	M6	LOC644019	no
Muscle	M6	LOC644237	yes
Muscle	M6	LOC644265	no
Muscle	M6	LOC644322	no
Muscle	M6	LOC644330	yes
Muscle	M6	LOC644363	no
Muscle	M6	LOC644489	no
Muscle	M6	LOC644774	yes
Muscle	M6	LOC645045	no
Muscle	M6	LOC645381	no
Muscle	M6	LOC645387	yes
Muscle	M6	LOC645700	no
Muscle	M6	LOC645904	no
Muscle	M6	LOC646214	no
Muscle	M6	LOC646296	no
Muscle	M6	LOC646483	no
Muscle	M6	LOC647150	no
Muscle	M6	LOC647928	no
Muscle	M6	LOC647942	no
Muscle	M6	LOC649365	no
Muscle	M6	LOC649661	no
Muscle	M6	LOC649993	no
Muscle	M6	LOC650152	no
Muscle	M6	LOC650826	no
Muscle	M6	LOC652470	no
Muscle	M6	LOC652669	no
Muscle	M6	LOC652876	no
Muscle	M6	LOC653071	no
Muscle	M6	LOC653394	no
Muscle	M6	LOC653458	no
Muscle	M6	LOC654342	no
Muscle	M6	LOC727950	no
Muscle	M6	LOC727980	no
Muscle	M6	LOC728312	no
Muscle	M6	LOC728463	no
Muscle	M6	LOC728877	no
Muscle	M6	LOC729222	no
Muscle	M6	LOC729335	no
Muscle	M6	LOC729417	no
Muscle	M6	LOC729446	no
Muscle	M6	LOC729451	no
Muscle	M6	LOC729559	no
Muscle	M6	LOC729680	yes
Muscle	M6	LOC729683	no
Muscle	M6	LOC729739	no
Muscle	M6	LOC729905	no
Muscle	M6	LOC730092	no
Muscle	M6	LOC730432	no
Muscle	M6	LOC730908	no
Muscle	M6	LOC731096	no
Muscle	M6	LOC732165	no
Muscle	M6	LOC91461	no
Muscle	M6	LOH3CR2A	no
Muscle	M6	LONP1	no
Muscle	M6	LONRF3	no
Muscle	M6	LPL	no
Muscle	M6	LRP1B	no
Muscle	M6	LRP4	no
Muscle	M6	LRRC3B	no
Muscle	M6	LRRC8D	no
Muscle	M6	LTV1	no
Muscle	M6	LYAR	no
Muscle	M6	LYPLAL1	no
Muscle	M6	LYRM4	no
Muscle	M6	LYSMD2	no
Muscle	M6	MACF1	no
Muscle	M6	MAFA	no
Muscle	M6	MAGEF1	no
Muscle	M6	MAP2K1	no
Muscle	M6	MAP3K7IP1	no
Muscle	M6	MAPK6	no
Muscle	M6	MARK3	no
Muscle	M6	MEA1	no
Muscle	M6	MEAF6	no
Muscle	M6	MEGF10	no
Muscle	M6	METTL10	no
Muscle	M6	MFSD6	no
Muscle	M6	MGC33948	no
Muscle	M6	MIR1324	no
Muscle	M6	MN1	no
Muscle	M6	MOBKL1A	no
Muscle	M6	MOCS1	no
Muscle	M6	MORC4	no
Muscle	M6	MOSC2	no
Muscle	M6	MPDZ	no
Muscle	M6	MPPED2	no
Muscle	M6	MPRIP	no
Muscle	M6	MRPL49	no
Muscle	M6	MRPL55	no
Muscle	M6	MRPS6	no
Muscle	M6	MS4A8B	no
Muscle	M6	MSTN	yes
Muscle	M6	MTHFD2L	no
Muscle	M6	MUM1L1	no
Muscle	M6	MYBPC2	no
Muscle	M6	MYCN	no
Muscle	M6	MYH1	no
Muscle	M6	MYH6	yes
Muscle	M6	MYH7	no
Muscle	M6	MYH7B	no
Muscle	M6	MYL2	no
Muscle	M6	MYL3	yes
Muscle	M6	MYL6B	no
Muscle	M6	MYLK3	yes
Muscle	M6	MYLK4	no
Muscle	M6	MYLPF	no
Muscle	M6	MYO18B	no
Muscle	M6	MYO5C	no
Muscle	M6	MYOM3	no
Muscle	M6	MYOT	no
Muscle	M6	MYOZ2	yes
Muscle	M6	NAF1	no
Muscle	M6	NAMPT	no
Muscle	M6	NANOS1	no
Muscle	M6	NAP1L5	no
Muscle	M6	NARS2	no
Muscle	M6	NAT14	no
Muscle	M6	NAV2	no
Muscle	M6	NDFIP2	no
Muscle	M6	NDN	no
Muscle	M6	NDUFB4	no
Muscle	M6	NEB	no
Muscle	M6	NEDD1	no
Muscle	M6	NF1	no
Muscle	M6	NFYA	no
Muscle	M6	NIPSNAP3A	no
Muscle	M6	NME1	no
Muscle	M6	NMNAT1	no
Muscle	M6	NPTX1	no
Muscle	M6	NQO2	no
Muscle	M6	NR3C2	no
Muscle	M6	NRM	no
Muscle	M6	NT5C2	yes
Muscle	M6	NT5C3	no
Muscle	M6	NTF3	no
Muscle	M6	NUDT14	no
Muscle	M6	OAT	no
Muscle	M6	OCIAD2	no
Muscle	M6	ODZ3	no
Muscle	M6	OGFRL1	no
Muscle	M6	OLFM1	no
Muscle	M6	ORMDL1	no
Muscle	M6	OSBP	no
Muscle	M6	OSBPL3	no
Muscle	M6	OSBPL6	no
Muscle	M6	OSGIN2	no
Muscle	M6	OXCT1	no
Muscle	M6	P4HA1	no
Muscle	M6	PABPC4L	no
Muscle	M6	PAH	no
Muscle	M6	PAK2	no
Muscle	M6	PALLD	no
Muscle	M6	PAM	yes
Muscle	M6	PAQR3	no
Muscle	M6	PAQR9	no
Muscle	M6	PARD3	no
Muscle	M6	PARN	no
Muscle	M6	PARP1	no
Muscle	M6	PBX1	no
Muscle	M6	PBX3	no
Muscle	M6	PCM1	no
Muscle	M6	PDCL3	no
Muscle	M6	PDE8A	no
Muscle	M6	PDE8B	no
Muscle	M6	PDF	no
Muscle	M6	PDGFA	no
Muscle	M6	PDLIM1	no
Muscle	M6	PDLIM3	no
Muscle	M6	PDLIM7	no
Muscle	M6	PDZD2	no
Muscle	M6	PDZD4	no
Muscle	M6	PEG10	no
Muscle	M6	PFKFB1	no
Muscle	M6	PFKFB2	no
Muscle	M6	PFKM	yes
Muscle	M6	PFN2	yes
Muscle	M6	PGAM2	no
Muscle	M6	PGF	no
Muscle	M6	PGK1	yes
Muscle	M6	PGM1	no
Muscle	M6	PGM5	no
Muscle	M6	PHF16	no
Muscle	M6	PHKA1	no
Muscle	M6	PHKB	yes
Muscle	M6	PHKG1	no
Muscle	M6	PHLDA1	no
Muscle	M6	PIAS1	no
Muscle	M6	PIB5PA	no
Muscle	M6	PIGP	no
Muscle	M6	PITX1	no
Muscle	M6	PITX2	no
Muscle	M6	PKDCC	no
Muscle	M6	PKP2	no
Muscle	M6	PLCG1	no
Muscle	M6	PLCL1	no
Muscle	M6	PLD4	no
Muscle	M6	PLN	yes
Muscle	M6	PML	no
Muscle	M6	POLM	no
Muscle	M6	POLR2C	no
Muscle	M6	POLR3B	no
Muscle	M6	POLR3G	no
Muscle	M6	POPDC2	no
Muscle	M6	PPCS	no
Muscle	M6	PPFIA4	no
Muscle	M6	PPM1B	no
Muscle	M6	PPP1CB	no
Muscle	M6	PPP1R14C	no
Muscle	M6	PPP1R1C	no
Muscle	M6	PPP1R2	no
Muscle	M6	PPP1R3A	yes
Muscle	M6	PPP1R7	no
Muscle	M6	PPP2CA	no
Muscle	M6	PPP3CA	no
Muscle	M6	PPP3CB	no
Muscle	M6	PPP3R1	no
Muscle	M6	PRKACB	no
Muscle	M6	PRKAG3	no
Muscle	M6	PRKRIR	no
Muscle	M6	PRKX	no
Muscle	M6	PROX1	no
Muscle	M6	PRR16	no
Muscle	M6	PRRX1	no
Muscle	M6	PRSS23	no
Muscle	M6	PRSS42	no
Muscle	M6	PRTG	no
Muscle	M6	PRUNE	no
Muscle	M6	PSCD1	no
Muscle	M6	PSTPIP2	no
Muscle	M6	PTBP2	no
Muscle	M6	PTCD3	no
Muscle	M6	PTPMT1	no
Muscle	M6	PTPN11	no
Muscle	M6	PTPN9	no
Muscle	M6	PTPRD	no
Muscle	M6	PYGM	no
Muscle	M6	QPCT	no
Muscle	M6	QPRT	no
Muscle	M6	RAB17	no
Muscle	M6	RAB4B	no
Muscle	M6	RAPH1	no
Muscle	M6	RASD2	no
Muscle	M6	RBM43	no
Muscle	M6	RCBTB2	no
Muscle	M6	RCL1	no
Muscle	M6	RCSD1	no
Muscle	M6	RECQL	no
Muscle	M6	RELL1	no
Muscle	M6	RER1	no
Muscle	M6	RETSAT	no
Muscle	M6	RFTN1	no
Muscle	M6	RGS10	no
Muscle	M6	RHOD	no
Muscle	M6	RHOT1	no
Muscle	M6	RIC3	no
Muscle	M6	RIMKLB	no
Muscle	M6	RMND1	no
Muscle	M6	RNF113A	no
Muscle	M6	RNF121	no
Muscle	M6	RNF135	no
Muscle	M6	RNF165	no
Muscle	M6	RNF41	no
Muscle	M6	RNPC2	no
Muscle	M6	RNU6.1	no
Muscle	M6	RNU6.15	no
Muscle	M6	RPA1	no
Muscle	M6	RPL23A	no
Muscle	M6	RPN1	no
Muscle	M6	RPRD1B	no
Muscle	M6	RPRML	no
Muscle	M6	RPS6KA5	no
Muscle	M6	RPS6KB1	yes
Muscle	M6	RRP12	no
Muscle	M6	RRP1B	no
Muscle	M6	RSPO3	yes
Muscle	M6	RTN3	no
Muscle	M6	RUFY2	no
Muscle	M6	RXRG	no
Muscle	M6	SAMD13	no
Muscle	M6	SAP18	no
Muscle	M6	SAP30BP	no
Muscle	M6	SCGB1D2	no
Muscle	M6	SCHIP1	no
Muscle	M6	SCN2B	no
Muscle	M6	SCUBE2	no
Muscle	M6	SCYL2	no
Muscle	M6	SDC1	no
Muscle	M6	SEC11C	no
Muscle	M6	SEC61A1	no
Muscle	M6	SECISBP2L	no
Muscle	M6	SELM	no
Muscle	M6	SELT	no
Muscle	M6	SEMA3G	no
Muscle	M6	SERPINE2	no
Muscle	M6	SETX	no
Muscle	M6	SFRS2B	no
Muscle	M6	SFRS7	no
Muscle	M6	SGSM1	no
Muscle	M6	SH2D1B	no
Muscle	M6	SH3PXD2A	no
Muscle	M6	SH3RF2	yes
Muscle	M6	SHISA2	yes
Muscle	M6	SIAH1	no
Muscle	M6	SIK2	no
Muscle	M6	SIPA1L2	no
Muscle	M6	SLAIN2	no
Muscle	M6	SLC12A4	no
Muscle	M6	SLC15A4	no
Muscle	M6	SLC16A3	no
Muscle	M6	SLC16A5	no
Muscle	M6	SLC1A3	no
Muscle	M6	SLC1A4	no
Muscle	M6	SLC22A4	no
Muscle	M6	SLC25A12	no
Muscle	M6	SLC25A26	no
Muscle	M6	SLC25A40	no
Muscle	M6	SLC2A5	no
Muscle	M6	SLC31A2	no
Muscle	M6	SLC35A1	no
Muscle	M6	SLC36A1	no
Muscle	M6	SLC41A1	no
Muscle	M6	SLC41A3	no
Muscle	M6	SLC45A3	no
Muscle	M6	SLC47A1	no
Muscle	M6	SLC4A7	no
Muscle	M6	SLC6A17	no
Muscle	M6	SLC9A1	no
Muscle	M6	SLC9A7	no
Muscle	M6	SLCO3A1	no
Muscle	M6	SLIC1	no
Muscle	M6	SLITRK4	no
Muscle	M6	SLMAP	no
Muscle	M6	SLU7	no
Muscle	M6	SMC1A	no
Muscle	M6	SMOC1	no
Muscle	M6	SMTNL1	yes
Muscle	M6	SNHG9	no
Muscle	M6	SNORA29	no
Muscle	M6	SNORA59A	yes
Muscle	M6	SNORA59B	no
Muscle	M6	SNORD107	no
Muscle	M6	SNPH	no
Muscle	M6	SNTB1	no
Muscle	M6	SNX21	no
Muscle	M6	SNX31	no
Muscle	M6	SPAG16	no
Muscle	M6	SPAG9	no
Muscle	M6	SPAST	no
Muscle	M6	SPATA2	no
Muscle	M6	SPATS2	no
Muscle	M6	SPG11	no
Muscle	M6	SPOCK1	no
Muscle	M6	SPPL2A	no
Muscle	M6	SRD5A2L2	no
Muscle	M6	SRFBP1	no
Muscle	M6	SRRD	no
Muscle	M6	ST3GAL5	no
Muscle	M6	ST3GAL6	no
Muscle	M6	ST6GALNAC4	no
Muscle	M6	STAT5B	no
Muscle	M6	STAU1	no
Muscle	M6	STK39	no
Muscle	M6	STS.1	no
Muscle	M6	SUOX	no
Muscle	M6	SV2B	no
Muscle	M6	SYNGR1	no
Muscle	M6	SYNJ2	no
Muscle	M6	TBCA	no
Muscle	M6	TBX1	no
Muscle	M6	TCAP	no
Muscle	M6	TCFL5	no
Muscle	M6	TCN2	no
Muscle	M6	TCP10L	no
Muscle	M6	TESSP5	no
Muscle	M6	TFIP11	no
Muscle	M6	TGFB3	no
Muscle	M6	THYN1	no
Muscle	M6	TJP2	no
Muscle	M6	TLE1	no
Muscle	M6	TMED4	no
Muscle	M6	TMEM106B	no
Muscle	M6	TMEM106C	no
Muscle	M6	TMEM108	no
Muscle	M6	TMEM132B	no
Muscle	M6	TMEM159	no
Muscle	M6	TMEM190	no
Muscle	M6	TMEM233	no
Muscle	M6	TMEM30A	no
Muscle	M6	TMEM50B	no
Muscle	M6	TMEM70	no
Muscle	M6	TMEM8B	no
Muscle	M6	TMEM9	no
Muscle	M6	TNFAIP2	no
Muscle	M6	TNIK	no
Muscle	M6	TNNC1	no
Muscle	M6	TNNC2	no
Muscle	M6	TNNI1	no
Muscle	M6	TNNI2	no
Muscle	M6	TNNI3	no
Muscle	M6	TNNT1	yes
Muscle	M6	TNNT2	no
Muscle	M6	TNNT3	no
Muscle	M6	TNS1	no
Muscle	M6	TOR1AIP2	no
Muscle	M6	TP63	yes
Muscle	M6	TP73L	no
Muscle	M6	TPD52	no
Muscle	M6	TPD52L1	no
Muscle	M6	TPI1	no
Muscle	M6	TPM1	no
Muscle	M6	TPM3	yes
Muscle	M6	TPPP3	no
Muscle	M6	TPST2	no
Muscle	M6	TRIM37	no
Muscle	M6	TRIM63	no
Muscle	M6	TRIM69	no
Muscle	M6	TRUB2	no
Muscle	M6	TSEN34	no
Muscle	M6	TSP50	no
Muscle	M6	TSTD1	no
Muscle	M6	TTC25	no
Muscle	M6	TTTY14	no
Muscle	M6	TULP4	no
Muscle	M6	TWF2	no
Muscle	M6	TYRP1	no
Muscle	M6	UBE2D4	no
Muscle	M6	UBE2T	no
Muscle	M6	UBE2V1	no
Muscle	M6	UCK2	no
Muscle	M6	UGT3A1	no
Muscle	M6	UNC13C	no
Muscle	M6	URG4	no
Muscle	M6	USP13	no
Muscle	M6	USP15	yes
Muscle	M6	USP6NL	no
Muscle	M6	VAC14	no
Muscle	M6	VANGL2	no
Muscle	M6	VCPIP1	no
Muscle	M6	VMD2L3	no
Muscle	M6	VPS8	no
Muscle	M6	VRK1	no
Muscle	M6	WBP4	no
Muscle	M6	WEE1	no
Muscle	M6	WHSC2	no
Muscle	M6	WSCD1	yes
Muscle	M6	WWC3	no
Muscle	M6	XDH	no
Muscle	M6	XK	no
Muscle	M6	XPO4	yes
Muscle	M6	YAF2	no
Muscle	M6	ZAK	yes
Muscle	M6	ZCCHC24	no
Muscle	M6	ZDHHC12	no
Muscle	M6	ZFP37	no
Muscle	M6	ZFP91	no
Muscle	M6	ZFPL1	no
Muscle	M6	ZFYVE1	no
Muscle	M6	ZFYVE19	no
Muscle	M6	ZKSCAN2	no
Muscle	M6	ZNF10	no
Muscle	M6	ZNF207	no
Muscle	M6	ZNF224	no
Muscle	M6	ZNF251	no
Muscle	M6	ZNF273	no
Muscle	M6	ZNF32	no
Muscle	M6	ZNF323	no
Muscle	M6	ZNF366	no
Muscle	M6	ZNF385A	no
Muscle	M6	ZNF385B	no
Muscle	M6	ZNF385D	no
Muscle	M6	ZNF485	no
Muscle	M6	ZNF532	no
Muscle	M6	ZNF541	no
Muscle	M6	ZNF544	no
Muscle	M6	ZNF556	no
Muscle	M6	ZNF564	no
Muscle	M6	ZNF613	no
Muscle	M6	ZNF627	no
Muscle	M6	ZNF629	no
Muscle	M6	ZNF649	no
Muscle	M6	ZNF662	no
Muscle	M6	ZNF676	no
Muscle	M6	ZNF701	no
Muscle	M6	ZNRF3	no
Muscle	M6	ZSWIM1	no
Muscle	M6	ZZZ3	no
Muscle	M60	C14orf125	no
Muscle	M60	C17orf108	no
Muscle	M60	C1orf216	no
Muscle	M60	DLST	no
Muscle	M60	FLJ36848	no
Muscle	M60	LOC100130707	no
Muscle	M60	LOC100130758	no
Muscle	M60	LOC100132717	yes
Muscle	M60	LOC100134182	no
Muscle	M60	LOC392713	no
Muscle	M60	LOC728034	no
Muscle	M60	MRPS16	no
Muscle	M60	NDST1	no
Muscle	M60	NFS1	no
Muscle	M60	OAZ2	no
Muscle	M60	PRKAG1	no
Muscle	M60	PSMD13	no
Muscle	M60	RGN	no
Muscle	M60	UNG	no
Muscle	M60	ZNF446	no
Muscle	M60	ZNF768	no
Muscle	M600	ALMS1P	no
Muscle	M600	BATF2	no
Muscle	M600	C2orf63	no
Muscle	M600	CBLN1	no
Muscle	M600	CDYL2	no
Muscle	M600	EFHB	no
Muscle	M600	EML2	no
Muscle	M600	GSTA3	no
Muscle	M600	GSTCD	no
Muscle	M600	HIST1H1A	no
Muscle	M600	HPS1	no
Muscle	M600	IGSF8	no
Muscle	M600	KIAA0082	no
Muscle	M600	KIAA0895L	no
Muscle	M600	LEFTY2	no
Muscle	M600	LOC100125556	no
Muscle	M600	LOC100130525	no
Muscle	M600	LOC100130856	no
Muscle	M600	LOC100132439	no
Muscle	M600	LOC285943	no
Muscle	M600	LOC474170	no
Muscle	M600	LOC642312	no
Muscle	M600	LOC642342	no
Muscle	M600	LOC642960	no
Muscle	M600	LOC644814	no
Muscle	M600	LOC646783	yes
Muscle	M600	LOC647108	no
Muscle	M600	LOC649346	yes
Muscle	M600	LOC653471	no
Muscle	M600	LOC653855	no
Muscle	M600	LOC729558	no
Muscle	M600	LOC729668	no
Muscle	M600	LOC730036	no
Muscle	M600	LOC730134	no
Muscle	M600	MDM1	no
Muscle	M600	MIR1237	no
Muscle	M600	MIR1909	no
Muscle	M600	MSL1	no
Muscle	M600	OPRM1	no
Muscle	M600	OR1D4	no
Muscle	M600	PBX4	no
Muscle	M600	PCDHB14	no
Muscle	M600	PFN4	no
Muscle	M600	PLLP	no
Muscle	M600	POLR1A	no
Muscle	M600	RAP1GDS1	no
Muscle	M600	RET	no
Muscle	M600	RHBDL3	no
Muscle	M600	SEMA5B	no
Muscle	M600	SLITRK1	yes
Muscle	M600	SPEM1	no
Muscle	M600	SPINLW1	no
Muscle	M600	SURF2	no
Muscle	M600	TARBP2	no
Muscle	M600	TCEB1P3	no
Muscle	M600	WIBG	no
Muscle	M600	ZBTB7B	no
Muscle	M600	ZNF630	no
Muscle	M600	ZNF655	no
Muscle	M603	DHCR7	no
Muscle	M603	ESPNL	no
Muscle	M603	FMO6P	no
Muscle	M603	KCND3	no
Muscle	M603	LOC100132773	no
Muscle	M603	LOC341356	no
Muscle	M603	LOC644000	no
Muscle	M603	LOC729143	yes
Muscle	M603	NUDT4	no
Muscle	M603	PRSS7	no
Muscle	M603	UGCGL2	no
Muscle	M604	C17orf56	no
Muscle	M604	C19orf21	no
Muscle	M604	CCDC47	no
Muscle	M604	CENPE	no
Muscle	M604	FLJ30092	no
Muscle	M604	IFT122	no
Muscle	M604	KIAA1430	no
Muscle	M604	LOC653297	yes
Muscle	M604	MGC39584	yes
Muscle	M604	NEBL	no
Muscle	M604	PLGLB2	no
Muscle	M604	PRKD3	no
Muscle	M604	PRRT1	no
Muscle	M604	SLC25A29	no
Muscle	M604	ZNF80	no
Muscle	M604	ZNF807	no
Muscle	M605	DSCR10	no
Muscle	M605	FLJ20581	no
Muscle	M605	GPR183	no
Muscle	M605	KCNG2	no
Muscle	M605	LOC440389	no
Muscle	M605	LOC651006	no
Muscle	M605	LOC652725	no
Muscle	M605	PRSS36	no
Muscle	M605	PURG	yes
Muscle	M605	RFX3	no
Muscle	M606	AMAC1L3	no
Muscle	M606	AOX2P	no
Muscle	M606	AP1G2	no
Muscle	M606	AQR	no
Muscle	M606	ASH1L	no
Muscle	M606	ATP1A3	no
Muscle	M606	BAALC	no
Muscle	M606	BAZ2A	no
Muscle	M606	C11orf53	no
Muscle	M606	C12orf37	no
Muscle	M606	C14orf49	no
Muscle	M606	C1QTNF6	no
Muscle	M606	C1orf200	no
Muscle	M606	C21orf128	no
Muscle	M606	C3orf67	no
Muscle	M606	C6orf27	no
Muscle	M606	CASP10	no
Muscle	M606	CD8A	no
Muscle	M606	CHRNA2	no
Muscle	M606	CNFN	no
Muscle	M606	CNKSR1	no
Muscle	M606	CNOT10	no
Muscle	M606	COL8A2	no
Muscle	M606	CPLX2	no
Muscle	M606	CXCL10	no
Muscle	M606	DDR1	no
Muscle	M606	DKFZp434M131	no
Muscle	M606	DKFZp686K1684	no
Muscle	M606	DNA2	no
Muscle	M606	EIF4EBP2	no
Muscle	M606	EPHA8	no
Muscle	M606	ERO1LB	no
Muscle	M606	ETV3	no
Muscle	M606	FAM21B	no
Muscle	M606	FGF23	no
Muscle	M606	FIBCD1	no
Muscle	M606	FLJ36644	no
Muscle	M606	FLJ40852	no
Muscle	M606	GDPD4	no
Muscle	M606	GNAT1	no
Muscle	M606	HDAC6	no
Muscle	M606	HDAC7A	no
Muscle	M606	HIVEP3	no
Muscle	M606	HSFYP1	no
Muscle	M606	IFNA21	no
Muscle	M606	KRT31	no
Muscle	M606	KRT9	no
Muscle	M606	LIF	no
Muscle	M606	LIPL2	no
Muscle	M606	LOC100128074	no
Muscle	M606	LOC100129645	no
Muscle	M606	LOC100130494	no
Muscle	M606	LOC100130808	no
Muscle	M606	LOC100130928	no
Muscle	M606	LOC100134234	no
Muscle	M606	LOC100134314	no
Muscle	M606	LOC100134420	yes
Muscle	M606	LOC100134426	no
Muscle	M606	LOC339760	no
Muscle	M606	LOC342346	no
Muscle	M606	LOC387686	no
Muscle	M606	LOC388122	no
Muscle	M606	LOC388458	no
Muscle	M606	LOC441426	no
Muscle	M606	LOC641819	no
Muscle	M606	LOC643313	no
Muscle	M606	LOC643935	no
Muscle	M606	LOC644629	no
Muscle	M606	LOC644686	no
Muscle	M606	LOC646012	no
Muscle	M606	LOC646521	no
Muscle	M606	LOC646746	no
Muscle	M606	LOC650293	no
