row	col	weight
X2831	X15745	0.367217853236631
X18281	X15753	0.367166312617209
X61866	X52813	0.367057699185421
X62853	X35132	0.36655229572378
X59	X1302	0.366552232370841
X48130	X27731	0.366515926688778
X53026	X47773	0.366338061644138
X1868	X46620	0.365976139291073
X62950	X1670	0.365642187231251
X57547	X39592	0.365581340822654
X33953	X52909	0.365555280946203
X36594	X52665	0.365292552219965
X35527	X48972	0.365178067153248
X1587	X2829	0.365005639450836
X54923	X53127	0.364781952442873
X35665	X54841	0.364295797844836
X37482	X47028	0.364040944487345
X32497	X598	0.363982212254129
X22130	X1299	0.363800648961377
X62716	X63592	0.362633002077422
X35637	X46620	0.362294471501033
X42092	X39730	0.362117709078362
X63361	X49681	0.362114135216021
X48149	X33442	0.361969638711317
X46466	X46510	0.361741478834305
X62524	X32401	0.360897456398491
X53229	X63061	0.360896080932345
X2134	X47493	0.360779764076946
X32349	X15716	0.360768141038303
X63687	X20694	0.360505013951024
X35127	X40475	0.360353400081612
X40406	X62714	0.360333012631291
X33441	X31932	0.360203334523872
X1432	X46548	0.360202910641126
X47818	X62714	0.360169349877001
X22138	X49704	0.360151151487561
X48047	X46700	0.359895495205709
X57783	X27672	0.359614485066315
X48782	X63560	0.359570714855668
X46636	X52533	0.358861758130688
X57461	X1498	0.35881449111703
X53229	X21025	0.358765614742456
X63357	X61864	0.358434029635958
X57699	X49512	0.358306772148021
X22163	X46687	0.358221928211664
X1600	X2342	0.357751724949759
X1564	X1643	0.357611322521929
X49463	X63592	0.357466313985833
X37459	X46972	0.357212184270242
X52603	X33418	0.356950463283043
X63610	X52974	0.356764353169253
X52461	X33140	0.356700480338833
X1552	X46521	0.356663000024823
X42002	X49637	0.356616682004357
X48448	X18254	0.356349920385783
X20693	X52662	0.356180853641848
X57664	X39730	0.355526984256194
X62805	X1432	0.355323756011417
X48782	X62309	0.355191779349216
X22842	X1605	0.354975280475783
X47690	X49517	0.354709621413666
X17747	X34445	0.354189482658168
X62863	X64	0.353880733641926
X57461	X15705	0.353649487885711
X37752	X1361	0.353523475712931
X18369	X52530	0.35273960574786
X18392	X46627	0.352620670166008
X46687	X49512	0.352536469216051
X38768	X598	0.352450617247544
X52982	X62526	0.351991630037521
X48130	X32377	0.35184437069084
X43231	X18369	0.351650519580656
X33934	X35133	0.351172822797198
X63151	X52025	0.351111202374411
X33364	X22137	0.35103863300805
X55	X36752	0.350836453251647
X15506	X62719	0.350787787859251
X32391	X46645	0.350758442051783
X43378	X62403	0.350355274232882
X39592	X62719	0.350325653864269
X18497	X54840	0.350078189338677
X55072	X1493	0.349873540449802
X34389	X37445	0.349847029168476
X34214	X61848	0.349751448964348
X61867	X53224	0.349709343802752
X46227	X55015	0.34931160023718
X61865	X53224	0.349189105061195
X43249	X53172	0.348854876094307
X43266	X62964	0.348786629562193
X43249	X47439	0.348777176539859
X57547	X63359	0.348772846506095
X43761	X62059	0.348473268760266
X62890	X47203	0.348464445798771
X32346	X594	0.348303337105173
X15749	X46592	0.348273892093612
X46690	X47011	0.348091913393146
X46665	X46261	0.347767556030259
X62104	X53	0.347719417087743
X21151	X62919	0.347512498122983
X33442	X47695	0.347090717382929
X37482	X1769	0.347036373806344
X62520	X47929	0.346607258877026
X52470	X52932	0.346548192249394
X62863	X47800	0.346543713833971
X36850	X62749	0.346333975842272
X57461	X33364	0.346128249447827
X40605	X12261	0.345971706646984
X34396	X52605	0.345966550175289
X62287	X27513	0.34594735939481
X38395	X46695	0.345866476809034
X63153	X485	0.345634736906018
X52597	X63560	0.345068291396042
X45970	X52665	0.34418215385294
X42382	X1604	0.344142799557394
X43549	X47204	0.344136187231723
X18362	X47203	0.343634425688563
X32412	X46347	0.34352077091598
X62526	X63237	0.343362025996306
X15720	X35127	0.343307103463452
X52683	X33230	0.343288352630418
X62528	X47959	0.343134719282338
X46690	X62716	0.343095204358984
X2761	X62749	0.3430019214817
X52605	X17747	0.342925205034198
X52477	X33997	0.342331635314603
X19130	X57637	0.341734944893997
X63687	X27738	0.341669580774678
X40499	X443	0.341480910452607
X37059	X47695	0.341452381805009
X33946	X33950	0.341414309165032
X62922	X48009	0.341405389872484
X52281	X47790	0.341293949390926
X48429	X47993	0.340736155695833
X18369	X1299	0.340249367558114
X46172	X46142	0.339757556256343
X46146	X57461	0.33942524493184
X62952	X63567	0.339406379541582
X47101	X52990	0.339388369023525
X542	X49542	0.339137055559894
X15122	X607	0.339070898174322
X32342	X37459	0.339045866510158
X15730	X46695	0.338705224599148
X1418	X35137	0.338703271361142
X62566	X1898	0.338520558753339
X52916	X15778	0.338226681314567
X43258	X52987	0.338089012623944
X36752	X35127	0.337876256564731
X1496	X1437	0.337523081773444
X1302	X49637	0.337176445024372
X62295	X47662	0.33706958654125
X12110	X1899	0.337015427176929
X47204	X47993	0.336973127395293
X1643	X46661	0.336862235924145
X35437	X34407	0.336428939748717
X48418	X15581	0.336210048414854
X34389	X46923	0.336080043001407
X32350	X62805	0.335336301192221
X1567	X47905	0.335085324196126
X52938	X52285	0.334930962278658
X39831	X61861	0.334901814656226
X513	X52597	0.334787720313385
X33949	X1648	0.333615461087325
X43507	X46608	0.333538114956494
X61860	X61867	0.333133437761416
X21025	X32984	0.332595380134707
X30460	X1417	0.332103131369962
X19258	X52932	0.331162865190232
X39379	X52286	0.331162326244502
X46986	X52662	0.330728909113827
X18245	X42109	0.330659949682361
X48407	X47921	0.32989508427764
X5086	X40473	0.329731050280284
X1516	X46687	0.32969566960289
X38768	X61702	0.329310183152172
X62287	X1584	0.329178835122251
X62950	X12129	0.329094694294513
X43424	X52435	0.329076637805089
X37063	X43802	0.328762033089573
X35137	X37496	0.328743954801619
X1123	X47673	0.327702087365152
X45095	X15500	0.327581258724935
X15650	X46624	0.327117048135919
X57747	X57461	0.326587973553202
X47905	X46973	0.326292625527993
X35482	X62947	0.326085350275423
X512	X55015	0.325753116448905
X45095	X35126	0.325707000671882
X62805	X37059	0.324579034380789
X47132	X37207	0.324554724612147
X52677	X33997	0.324546007358563
X52340	X33384	0.32400936028361
X33384	X54695	0.323896262366156
X61702	X47788	0.323490901040834
X46428	X62664	0.32304090989434
X62291	X62278	0.322846566496813
X46914	X49883	0.322770354916809
X37073	X15730	0.322245835727744
X48460	X48972	0.32186663313983
X57699	X46687	0.321812133948316
X46662	X48009	0.321726141037235
X63151	X36103	0.320954038537842
X1806	X47478	0.320609916491658
X34035	X607	0.320513609800348
X48418	X43256	0.320183130366243
X48429	X48460	0.320116737205612
X62101	X62060	0.319795663335655
X1498	X1670	0.319719809352455
X527	X1303	0.319468602993906
X35637	X46387	0.319399413346479
X1412	X35136	0.319356003835692
X52974	X39379	0.318588913794533
X1559	X56	0.318560128275834
X48418	X33953	0.318525506404072
X1651	X47390	0.318266859555946
X32620	X63237	0.318225367222039
X32619	X48009	0.317560445936451
X1107	X47478	0.317553069949626
X55	X35127	0.317536804509953
X46603	X49883	0.317190756514308
X48418	X57461	0.316424188253028
X32599	X54700	0.316385193812521
X37443	X61873	0.316258928823149
X63610	X32346	0.316192758265236
X2734	X1301	0.316023768467508
X47011	X62500	0.315963280118604
X57591	X57636	0.315767006692523
X36098	X47136	0.315694553271971
X32350	X62924	0.315193886158268
X44688	X34445	0.314549291606503
X1494	X2831	0.314404878345585
X18281	X54695	0.314078887916727
X62862	X49517	0.313749723907221
X42381	X1584	0.313233552943898
X36752	X15720	0.312955515878132
X52974	X606	0.312801800657029
X48762	X52495	0.312631420342953
X1669	X46914	0.31229244931818
X40499	X36738	0.312035881910015
X37536	X47204	0.310801231726749
X43507	X46594	0.310607197004489
X1669	X46603	0.310568099208013
X27710	X54910	0.31049392952787
X27731	X63634	0.309759356878904
X52294	X57554	0.30844565317791
X46227	X1299	0.308204518415822
X32586	X590	0.308073794917652
X52610	X52447	0.308037620891028
X34395	X46111	0.307906140912146
X61866	X21151	0.307594954401442
X12017	X48407	0.306782523337851
X514	X47011	0.306609240153113
X38637	X15753	0.305761745808219
X57747	X35428	0.305667300741074
X1868	X46387	0.305543377648213
X37443	X38661	0.305128831325591
X605	X1670	0.304947008974096
X63042	X46316	0.304837453434412
X44878	X53172	0.304378231490695
X62924	X43258	0.304019074397963
X47670	X46384	0.303676341647269
X52929	X46488	0.303655243899163
X36098	X62524	0.303498876371551
X63650	X46701	0.303072315303795
X46616	X62636	0.302426529947199
X32497	X47788	0.302385101060578
X37073	X32398	0.302236771444092
X32350	X49539	0.302231881317682
X31555	X47390	0.301934794553692
X32807	X2761	0.301334326442667
X22036	X31928	0.300613052840477
X64	X47800	0.300451526784932
X35437	X46142	0.300338237678057
X62853	X57687	0.299493214389421
X52340	X54695	0.299072076543424
X46632	X46685	0.299036085187465
X63042	X48457	0.298527343121438
X31928	X46695	0.298385073795245
X32397	X49469	0.29837173430252
X37059	X33442	0.298180659920768
X31787	X46690	0.297756286654915
X36776	X46608	0.297612742544226
X47493	X46961	0.297367270669199
X62793	X46486	0.29642147149166
X40062	X48674	0.295062363340227
X43239	X49679	0.295015259137565
X1638	X33934	0.294592593237649
X527	X15772	0.294265407593352
X52294	X54841	0.294172093062202
X1566	X52839	0.293863711161758
X43239	X46710	0.293496821022183
X1600	X17747	0.293279121798894
X37187	X31591	0.293105072490913
X48763	X52435	0.292769452626571
X43400	X39379	0.292580469808496
X46690	X62714	0.292547533801154
X15749	X47650	0.291453690659731
X61700	X32415	0.290987923841448
X38293	X33443	0.29077461234115
X62277	X46690	0.290555288547092
X62805	X46548	0.29030638785863
X1643	X527	0.290228682742321
X32562	X46601	0.29015966461601
X1419	X49557	0.290068890657725
X57461	X37432	0.288968034079757
X38637	X33013	0.288837959827852
X37536	X63357	0.288749336669528
X22163	X1516	0.288524674805358
X15778	X46594	0.288286232943701
X62924	X15716	0.288150878072403
X1572	X15336	0.288028528269634
X62952	X1505	0.287755024009003
X46601	X46633	0.287247374020221
X37482	X1712	0.287186464836759
X32401	X47922	0.287036088652208
X20675	X33969	0.286942610176853
X1566	X47695	0.286902215634842
X587	X54841	0.286399411065316
X46632	X46909	0.28629181087131
X1419	X62146	0.286059632091703
X46665	X52662	0.285944912073332
X443	X48152	0.285619364338785
X46490	X62717	0.285436718771848
X34396	X34445	0.285104778416161
X57814	X43258	0.284731723754078
X1432	X48782	0.284627192636366
X44688	X57426	0.284428157282065
X46616	X46261	0.284303314157739
X37181	X46144	0.284040927217243
X36776	X46594	0.283982354176629
X52792	X62500	0.283974599639973
X587	X62494	0.282145326156924
X32391	X32445	0.282077650572633
X63109	X15705	0.281674157731721
X32342	X63153	0.28140214254664
X52623	X37455	0.281006159590762
X27665	X18497	0.280307059184381
X15681	X48408	0.27934377014974
X15443	X62146	0.279249963267193
X15136	X47687	0.27894975451793
X32342	X31548	0.278854569452613
X1769	X38170	0.278393980430735
X63597	X21151	0.277285672602114
X62060	X52533	0.277074107019313
X20675	X35718	0.276489042771994
X35527	X47993	0.276273700164526
X36594	X61848	0.276117972567061
X35137	X46623	0.276026368757515
X36738	X48152	0.275959811577755
X1558	X33013	0.275537972800428
X528	X527	0.275243826958104
X1418	X35114	0.275034209160978
X33947	X2734	0.274971625919615
X40730	X40703	0.274433562349255
X31548	X3127	0.274386906483301
X62060	X12110	0.273635529364985
X43488	X46977	0.273277708392621
X46146	X15581	0.273066217105993
X46144	X43591	0.272735305456571
X46172	X35437	0.272697863718951
X22163	X49512	0.272414585736513
X52470	X541	0.272237607372029
X53229	X22176	0.272014325187938
X62533	X37443	0.271945880049916
X36098	X32401	0.271676941332443
X62278	X63153	0.271218075974253
X45404	X49679	0.270304068740441
X46142	X40708	0.269548500128929
X49463	X62714	0.268908150500901
X45095	X48425	0.268903742757505
X57687	X49536	0.268815165491975
X32391	X46111	0.268542214738605
X1505	X63853	0.268524161397547
X46980	X49679	0.268463974160468
X44876	X1584	0.26843749815884
X40173	X46510	0.267987148097232
X62714	X62716	0.267604857984796
X54885	X61848	0.26755381031998
X62805	X1101	0.267127758792146
X44688	X17769	0.267076637282551
X44876	X27513	0.266662338146469
X37181	X49704	0.266105773394904
X46705	X46695	0.266052668170585
X62059	X46590	0.265142785388396
X61872	X47959	0.265094681301269
X38395	X63357	0.265045561648514
X57814	X601	0.26497688222458
X2137	X590	0.264782562719423
X17747	X49512	0.263823553657692
X1651	X46639	0.262878706423508
X43424	X57480	0.26281819058348
X48715	X63592	0.261413870740949
X33441	X62862	0.260327489391461
X57709	X3127	0.259865525187996
X61887	X37431	0.259585979132223
X35637	X47493	0.259559853971466
X27718	X63560	0.259420475611645
X47076	X47922	0.25941107492516
X45095	X35437	0.258657574813761
X1806	X46961	0.258497000354598
X62950	X35433	0.258336179309268
X34395	X35320	0.25833595988449
X36747	X1498	0.258171813304584
X2132	X44872	0.258099278215872
X38271	X47788	0.257149594037106
X62064	X35436	0.256555020124451
X63731	X34093	0.256382730173442
X31555	X62496	0.255946952736662
X33364	X62959	0.25592923721762
X12110	X35137	0.2556956839086
X48407	X18476	0.255092676008627
X43264	X49542	0.254670677220593
X37207	X1769	0.253986633376428
X20699	X46645	0.253111638896674
X38293	X32415	0.252508271614767
X43266	X43591	0.252189765289581
X57554	X62100	0.252099362506134
X39837	X61865	0.251707205444452
X20675	X32504	0.250915686464491
X37496	X53172	0.250726055169756
X62918	X52813	0.250407194495871
X52690	X52665	0.250402850882743
X47076	X48428	0.250390613258763
X32391	X37445	0.250374185701056
X1558	X52533	0.250269999775612
X21049	X63908	0.249855405918434
X17769	X63332	0.249497625033758
X43507	X46390	0.249060465808566
X32619	X46633	0.249048337310293
X46602	X47773	0.248926265905451
X35433	X1670	0.248533633283519
X62287	X42087	0.24614911414497
X61866	X32553	0.246017230526906
X62862	X48425	0.245377527967737
X34407	X46142	0.244836112816393
X43255	X46997	0.244560594142963
X48428	X42370	0.244447951379604
X63357	X49512	0.243364001165832
X62946	X57461	0.243165333995029
X62100	X32377	0.243083744910803
X15500	X34407	0.242684503376048
X1494	X15745	0.242477743202571
X2342	X34445	0.241854550653224
X32553	X62919	0.241806005679595
X38637	X46592	0.241627798586164
X62290	X62278	0.241312001905803
X48255	X33943	0.240509342443505
X32452	X49517	0.24006283160297
X61866	X62918	0.239712763562145
X18349	X1299	0.238930149523725
X47818	X63592	0.238834859948172
X36095	X46980	0.238585095085892
X20676	X48428	0.238558313745446
X33441	X49517	0.238312922620254
X55015	X35133	0.237259570940485
X35635	X32401	0.236626844190815
X62959	X1498	0.236591075472631
X17805	X62919	0.236552063710687
X57554	X63634	0.236447080739824
X48255	X43591	0.235434686807975
X48698	X35137	0.234924881743563
X48757	X62890	0.233556710266986
X48990	X46616	0.233250034875363
X2132	X2730	0.232894605183496
X48460	X47993	0.232626945288692
X47136	X49679	0.231678520684574
X35137	X43488	0.231026383343027
X32599	X62890	0.230398206218624
X33934	X59	0.230122194785057
X40730	X15720	0.229491881115109
X38637	X52340	0.229456685522275
X46592	X47417	0.229406501690412
X37186	X37187	0.229061825441552
X45404	X46710	0.226458637310938
X5086	X52530	0.226179527305118
X1126	X43802	0.225843777687398
X606	X54700	0.22571557746234
X40605	X18497	0.225556554973394
X63120	X46705	0.225220572787143
X35132	X46624	0.225216605235832
X34214	X61836	0.225114666159433
X57461	X605	0.224618110791486
X17747	X62151	0.224422623771164
X15778	X57720	0.224033411526691
X34407	X52280	0.224033110391447
X38100	X18497	0.224021853957431
X62277	X63592	0.223715180625375
X36594	X61836	0.223683870345824
X47493	X46620	0.223441742557092
X32415	X62919	0.222390783267283
X1508	X46359	0.222307337188565
X601	X36808	0.22203378997829
X1412	X54700	0.220394292603169
X38293	X63685	0.220323698289628
X62889	X2761	0.220285768854628
X1651	X62496	0.219392547929312
X18477	X47921	0.219200564501881
X2134	X47478	0.218944336690614
X1558	X63152	0.218801319852233
X1124	X33132	0.218536268055932
X43343	X46590	0.218002908697759
X44656	X32452	0.2176348171273
X62524	X49521	0.217389072010296
X37181	X37431	0.215832029907398
X37185	X46516	0.215535661956954
X52435	X46493	0.215459984735167
X15745	X46360	0.215055706407416
X52495	X46493	0.214379150617057
X63151	X48841	0.214220971199515
X590	X46914	0.214158288120122
X57426	X34445	0.214048456815847
X62924	X32349	0.213915552494247
X35114	X46623	0.213532711461529
X48463	X12261	0.213428046188742
X55072	X37432	0.21182467443308
X48885	X63264	0.211028117863272
X40605	X18477	0.210076572275973
