Tissue	Module	Symbol	is.hub
Adipose	M55	LEAP2	no
Adipose	M55	LENG8	yes
Adipose	M55	LGI4	no
Adipose	M55	LIG3	no
Adipose	M55	LIX1L	no
Adipose	M55	LMF2	no
Adipose	M55	LOC100008588	no
Adipose	M55	LOC100008589	yes
Adipose	M55	LOC100128269	no
Adipose	M55	LOC100128309	no
Adipose	M55	LOC100128485	no
Adipose	M55	LOC100128627	no
Adipose	M55	LOC100128975	no
Adipose	M55	LOC100129375	no
Adipose	M55	LOC100129445	no
Adipose	M55	LOC100129543	no
Adipose	M55	LOC100129622	no
Adipose	M55	LOC100129623	no
Adipose	M55	LOC100129660	no
Adipose	M55	LOC100129697	no
Adipose	M55	LOC100129907	no
Adipose	M55	LOC100130123	yes
Adipose	M55	LOC100130190	no
Adipose	M55	LOC100130367	no
Adipose	M55	LOC100130592	no
Adipose	M55	LOC100131364	no
Adipose	M55	LOC100131767	no
Adipose	M55	LOC100132247	yes
Adipose	M55	LOC100132324	no
Adipose	M55	LOC100132394	no
Adipose	M55	LOC100132475	no
Adipose	M55	LOC100132761	yes
Adipose	M55	LOC100132910	no
Adipose	M55	LOC100133042	no
Adipose	M55	LOC100133045	no
Adipose	M55	LOC100133058	no
Adipose	M55	LOC100133273	no
Adipose	M55	LOC100133503	no
Adipose	M55	LOC100133551	no
Adipose	M55	LOC100133565	yes
Adipose	M55	LOC100133568	no
Adipose	M55	LOC100133627	no
Adipose	M55	LOC100133916	no
Adipose	M55	LOC100134144	no
Adipose	M55	LOC100134189	no
Adipose	M55	LOC100134253	no
Adipose	M55	LOC100134282	no
Adipose	M55	LOC100134361	no
Adipose	M55	LOC100134364	no
Adipose	M55	LOC100134624	no
Adipose	M55	LOC150356	no
Adipose	M55	LOC154761	no
Adipose	M55	LOC220686	no
Adipose	M55	LOC285359	no
Adipose	M55	LOC286157	no
Adipose	M55	LOC339047	no
Adipose	M55	LOC339483	no
Adipose	M55	LOC387841	no
Adipose	M55	LOC388237	no
Adipose	M55	LOC388692	no
Adipose	M55	LOC388906	no
Adipose	M55	LOC388969	no
Adipose	M55	LOC389000	no
Adipose	M55	LOC389286	yes
Adipose	M55	LOC399491	no
Adipose	M55	LOC400013	no
Adipose	M55	LOC400174	no
Adipose	M55	LOC400214	no
Adipose	M55	LOC400406	no
Adipose	M55	LOC400558	no
Adipose	M55	LOC401002	no
Adipose	M55	LOC401218	no
Adipose	M55	LOC407835	yes
Adipose	M55	LOC440341	yes
Adipose	M55	LOC440348	yes
Adipose	M55	LOC440350	no
Adipose	M55	LOC440353	yes
Adipose	M55	LOC440366	no
Adipose	M55	LOC440575	no
Adipose	M55	LOC440895	no
Adipose	M55	LOC440900	no
Adipose	M55	LOC441019	no
Adipose	M55	LOC441763	yes
Adipose	M55	LOC554175	no
Adipose	M55	LOC641298	no
Adipose	M55	LOC641765	no
Adipose	M55	LOC641939	no
Adipose	M55	LOC641972	no
Adipose	M55	LOC642255	no
Adipose	M55	LOC642369	no
Adipose	M55	LOC642412	no
Adipose	M55	LOC642489	no
Adipose	M55	LOC642559	no
Adipose	M55	LOC642838	no
Adipose	M55	LOC643031	no
Adipose	M55	LOC643505	no
Adipose	M55	LOC643811	no
Adipose	M55	LOC643817	no
Adipose	M55	LOC643998	no
Adipose	M55	LOC644043	yes
Adipose	M55	LOC644124	no
Adipose	M55	LOC644422	no
Adipose	M55	LOC644423	no
Adipose	M55	LOC644590	no
Adipose	M55	LOC644739	no
Adipose	M55	LOC644762	no
Adipose	M55	LOC644879	no
Adipose	M55	LOC644931	yes
Adipose	M55	LOC644988	no
Adipose	M55	LOC645094	no
Adipose	M55	LOC645174	no
Adipose	M55	LOC645253	no
Adipose	M55	LOC645888	no
Adipose	M55	LOC645937	no
Adipose	M55	LOC646044	no
Adipose	M55	LOC646304	no
Adipose	M55	LOC646674	no
Adipose	M55	LOC647357	no
Adipose	M55	LOC648342	no
Adipose	M55	LOC648500	no
Adipose	M55	LOC648517	no
Adipose	M55	LOC649396	no
Adipose	M55	LOC649580	no
Adipose	M55	LOC650188	no
Adipose	M55	LOC650276	no
Adipose	M55	LOC650369	no
Adipose	M55	LOC650840	no
Adipose	M55	LOC650909	no
Adipose	M55	LOC651143	no
Adipose	M55	LOC651979	no
Adipose	M55	LOC652071	no
Adipose	M55	LOC652094	no
Adipose	M55	LOC652377	no
Adipose	M55	LOC652777	no
Adipose	M55	LOC652889	no
Adipose	M55	LOC653438	no
Adipose	M55	LOC653468	no
Adipose	M55	LOC653796	no
Adipose	M55	LOC654126	no
Adipose	M55	LOC654260	no
Adipose	M55	LOC727882	no
Adipose	M55	LOC727900	no
Adipose	M55	LOC727910	no
Adipose	M55	LOC727913	no
Adipose	M55	LOC728024	no
Adipose	M55	LOC728081	no
Adipose	M55	LOC728229	no
Adipose	M55	LOC728291	no
Adipose	M55	LOC728368	no
Adipose	M55	LOC728517	no
Adipose	M55	LOC728734	no
Adipose	M55	LOC728741	no
Adipose	M55	LOC728787	no
Adipose	M55	LOC728888	yes
Adipose	M55	LOC728908	no
Adipose	M55	LOC729298	no
Adipose	M55	LOC729406	no
Adipose	M55	LOC729446	no
Adipose	M55	LOC729495	no
Adipose	M55	LOC729580	no
Adipose	M55	LOC729597	no
Adipose	M55	LOC729652	no
Adipose	M55	LOC729806	no
Adipose	M55	LOC729843	no
Adipose	M55	LOC729859	no
Adipose	M55	LOC730153	no
Adipose	M55	LOC730417	no
Adipose	M55	LOC90120	no
Adipose	M55	LOC91316	no
Adipose	M55	LOC92249	no
Adipose	M55	LRDD	no
Adipose	M55	LRFN4	no
Adipose	M55	LRP1	no
Adipose	M55	LRRC16	no
Adipose	M55	LRRC16B	no
Adipose	M55	LRRC36	no
Adipose	M55	LRRC45	no
Adipose	M55	LRRC4C	no
Adipose	M55	LSM12	no
Adipose	M55	LTB4R	no
Adipose	M55	LTBR	yes
Adipose	M55	LYPLA2P1	no
Adipose	M55	LYRM4	no
Adipose	M55	LZTS1	no
Adipose	M55	MAGED2	no
Adipose	M55	MAGEH1	no
Adipose	M55	MAML1	no
Adipose	M55	MAN2A2	no
Adipose	M55	MAN2C1	no
Adipose	M55	MAP1LC3A	no
Adipose	M55	MAP1S	no
Adipose	M55	MAP2K2	no
Adipose	M55	MAP3K11	no
Adipose	M55	MAP3K13	no
Adipose	M55	MAP3K14	no
Adipose	M55	MAP3K15	no
Adipose	M55	MAPK8IP3	no
Adipose	M55	MAPKAPK2	no
Adipose	M55	MAPKBP1	no
Adipose	M55	MAPRE2	no
Adipose	M55	MAPRE3	no
Adipose	M55	MATR3	yes
Adipose	M55	MBD3	no
Adipose	M55	MBLAC1	no
Adipose	M55	MBTPS1	no
Adipose	M55	MDK	no
Adipose	M55	MEA1	no
Adipose	M55	MECP2	no
Adipose	M55	MED15	no
Adipose	M55	MED19	no
Adipose	M55	MED20	no
Adipose	M55	MED27	no
Adipose	M55	MED4	no
Adipose	M55	MED6	no
Adipose	M55	METRN	no
Adipose	M55	METT5D1	no
Adipose	M55	MFF	no
Adipose	M55	MFSD6	no
Adipose	M55	MFSD7	no
Adipose	M55	MGAT4B	no
Adipose	M55	MGC12982	no
Adipose	M55	MGC40170	no
Adipose	M55	MGC4677	no
Adipose	M55	MGC52498	no
Adipose	M55	MGC71993	no
Adipose	M55	MGEA5	no
Adipose	M55	MGRN1	no
Adipose	M55	MIB2	yes
Adipose	M55	MICALL1	no
Adipose	M55	MIER2	no
Adipose	M55	MIR125B2	no
Adipose	M55	MIR7.1	no
Adipose	M55	MIR886	no
Adipose	M55	MKX	no
Adipose	M55	MLF2	yes
Adipose	M55	MLL	no
Adipose	M55	MMP14	no
Adipose	M55	MMP15	no
Adipose	M55	MMP24	no
Adipose	M55	MNT	no
Adipose	M55	MNX1	no
Adipose	M55	MOBKL2B	no
Adipose	M55	MOBKL3	no
Adipose	M55	MPND	no
Adipose	M55	MRFAP1L1	no
Adipose	M55	MRPL2	no
Adipose	M55	MRPL32	no
Adipose	M55	MRPS25	no
Adipose	M55	MRRF	no
Adipose	M55	MSH5	no
Adipose	M55	MSH6	yes
Adipose	M55	MTA1	yes
Adipose	M55	MTERF	no
Adipose	M55	MTF1	no
Adipose	M55	MTHFR	no
Adipose	M55	MTHFSD	no
Adipose	M55	MTMR9	no
Adipose	M55	MUC16	no
Adipose	M55	MUC20	no
Adipose	M55	MUS81	no
Adipose	M55	MXD3	no
Adipose	M55	MXRA8	no
Adipose	M55	MYCBP	no
Adipose	M55	MYH14	no
Adipose	M55	MYL3	no
Adipose	M55	MYL9	no
Adipose	M55	MYST3	no
Adipose	M55	N.PAC	no
Adipose	M55	N4BP1	no
Adipose	M55	NAALADL1	no
Adipose	M55	NAB2	no
Adipose	M55	NACAD	no
Adipose	M55	NACC2	no
Adipose	M55	NADSYN1	no
Adipose	M55	NAT6	no
Adipose	M55	NBPF1	no
Adipose	M55	NCOR2	yes
Adipose	M55	NECAP1	no
Adipose	M55	NEK3	no
Adipose	M55	NFE2L1	yes
Adipose	M55	NFIX	yes
Adipose	M55	NFKB1	no
Adipose	M55	NFYC	no
Adipose	M55	NME4	no
Adipose	M55	NOL11	no
Adipose	M55	NOMO2	no
Adipose	M55	NPDC1	no
Adipose	M55	NPIP	yes
Adipose	M55	NR2E1	no
Adipose	M55	NRBP1	no
Adipose	M55	NRD1	no
Adipose	M55	NS3BP	no
Adipose	M55	NSFL1C	no
Adipose	M55	NSMAF	no
Adipose	M55	NSUN7	no
Adipose	M55	NT5C	no
Adipose	M55	NT5DC2	no
Adipose	M55	NUDT13	no
Adipose	M55	NUP107	no
Adipose	M55	NXPH3	no
Adipose	M55	NYNRIN	no
Adipose	M55	OAF	no
Adipose	M55	ODF2	no
Adipose	M55	ODF3B	no
Adipose	M55	OGDH	no
Adipose	M55	OGFR	no
Adipose	M55	OLFM2	no
Adipose	M55	OPHN1	no
Adipose	M55	OSR2	no
Adipose	M55	OSTM1	no
Adipose	M55	OTUB1	no
Adipose	M55	OTUD5	no
Adipose	M55	P76	no
Adipose	M55	PA2G4	no
Adipose	M55	PACS1	yes
Adipose	M55	PACS2	no
Adipose	M55	PANK3	no
Adipose	M55	PARP4	no
Adipose	M55	PARP6	no
Adipose	M55	PARVB	no
Adipose	M55	PATZ1	no
Adipose	M55	PBXIP1	no
Adipose	M55	PCBP2	no
Adipose	M55	PCBP3	no
Adipose	M55	PCBP4	no
Adipose	M55	PCDHB18	no
Adipose	M55	PCGF1	no
Adipose	M55	PCIF1	no
Adipose	M55	PCNXL3	no
Adipose	M55	PDCD6	no
Adipose	M55	PDE1B	no
Adipose	M55	PDE4A	no
Adipose	M55	PDGFB	no
Adipose	M55	PEBP1	no
Adipose	M55	PELP1	no
Adipose	M55	PEX10	no
Adipose	M55	PEX14	no
Adipose	M55	PEX6	no
Adipose	M55	PFAAP5	no
Adipose	M55	PGBD2	no
Adipose	M55	PGBD4	no
Adipose	M55	PGLS	no
Adipose	M55	PGLYRP4	no
Adipose	M55	PGM2	no
Adipose	M55	PH.4	no
Adipose	M55	PHACTR3	no
Adipose	M55	PHC1	no
Adipose	M55	PHF1	no
Adipose	M55	PHF12	no
Adipose	M55	PHLDA3	no
Adipose	M55	PI4KAP1	no
Adipose	M55	PI4KAP2	no
Adipose	M55	PIP5K1C	no
Adipose	M55	PKD1	no
Adipose	M55	PKM2	yes
Adipose	M55	PKN3	no
Adipose	M55	PLA1A	no
Adipose	M55	PLA2G6	no
Adipose	M55	PLCD3	no
Adipose	M55	PLCD4	no
Adipose	M55	PLD2	no
Adipose	M55	PLEC1	no
Adipose	M55	PLEKHO2	no
Adipose	M55	PLVAP	no
Adipose	M55	PLXNB2	no
Adipose	M55	PLXNB3	no
Adipose	M55	PMPCB	no
Adipose	M55	PNMA1	no
Adipose	M55	PNPLA2	no
Adipose	M55	PODXL2	no
Adipose	M55	POLD1	no
Adipose	M55	POLE3	no
Adipose	M55	POLG2	no
Adipose	M55	POLL	no
Adipose	M55	POLM	no
Adipose	M55	POLR1D	no
Adipose	M55	POLR2E	no
Adipose	M55	POMT2	no
Adipose	M55	POMZP3	no
Adipose	M55	POPDC2	no
Adipose	M55	PPARD	no
Adipose	M55	PPDPF	no
Adipose	M55	PPID	no
Adipose	M55	PPP1CC	no
Adipose	M55	PPP1R10	no
Adipose	M55	PPP1R12C	no
Adipose	M55	PPP1R13L	no
Adipose	M55	PPP1R14B	no
Adipose	M55	PPP2R1A	no
Adipose	M55	PPP2R3B	no
Adipose	M55	PPP2R5D	no
Adipose	M55	PRDM10	no
Adipose	M55	PREI3	yes
Adipose	M55	PRKACA	no
Adipose	M55	PRRT1	no
Adipose	M55	PRSS7	no
Adipose	M55	PSKH1	no
Adipose	M55	PSRC1	no
Adipose	M55	PTMS	yes
Adipose	M55	PTOV1	no
Adipose	M55	PTPN14	no
Adipose	M55	PTPN23	no
Adipose	M55	PTPN9	no
Adipose	M55	PTPRA	no
Adipose	M55	PWWP2	no
Adipose	M55	PWWP2B	no
Adipose	M55	PYGB	no
Adipose	M55	PYGO2	no
Adipose	M55	ProSAPiP1	no
Adipose	M55	QTRTD1	no
Adipose	M55	RAB11A	no
Adipose	M55	RAB11B	no
Adipose	M55	RAB1B	no
Adipose	M55	RAB22A	no
Adipose	M55	RAB2B	no
Adipose	M55	RAB43	no
Adipose	M55	RAB4A	no
Adipose	M55	RAB5C	yes
Adipose	M55	RAD23A	no
Adipose	M55	RAI2	no
Adipose	M55	RAMP2	yes
Adipose	M55	RANBP10	no
Adipose	M55	RANBP3	no
Adipose	M55	RASA4P	no
Adipose	M55	RASL11A	no
Adipose	M55	RAVER1	no
Adipose	M55	RBM17	no
Adipose	M55	RBM22	no
Adipose	M55	RBM42	yes
Adipose	M55	RBP7	no
Adipose	M55	RBPMS	no
Adipose	M55	RCE1	no
Adipose	M55	RECQL5	no
Adipose	M55	REEP4	no
Adipose	M55	RFNG	no
Adipose	M55	RFWD2	no
Adipose	M55	RGL2	yes
Adipose	M55	RHBDD3	no
Adipose	M55	RHEB	no
Adipose	M55	RHOT2	no
Adipose	M55	RHOXF1	no
Adipose	M55	RIMKLB	no
Adipose	M55	RIOK1	no
Adipose	M55	RIOK3	no
Adipose	M55	RLF	no
Adipose	M55	RN5S9	no
Adipose	M55	RN7SK	no
Adipose	M55	RNASEK	no
Adipose	M55	RNASEN	no
Adipose	M55	RNF11	no
Adipose	M55	RNF114	no
Adipose	M55	RNF135	no
Adipose	M55	RNF157	no
Adipose	M55	RNF167	no
Adipose	M55	RNF19B	no
Adipose	M55	RNF214	no
Adipose	M55	RNF216	no
Adipose	M55	RNF26	no
Adipose	M55	RNF31	no
Adipose	M55	RNU1.3	no
Adipose	M55	RNU1.5	no
Adipose	M55	RNU11	no
Adipose	M55	RNU12	no
Adipose	M55	RNU1A3	no
Adipose	M55	RNU1F1	yes
Adipose	M55	RNU1G2	no
Adipose	M55	RNU4.1	no
Adipose	M55	RNU4.2	no
Adipose	M55	RNU4ATAC	no
Adipose	M55	RNU5A	no
Adipose	M55	RNU86	no
Adipose	M55	RNY5	no
Adipose	M55	ROBO3	no
Adipose	M55	ROBO4	no
Adipose	M55	RORB	no
Adipose	M55	RPH3AL	no
Adipose	M55	RPS6KA4	yes
Adipose	M55	RPTOR	no
Adipose	M55	RRAGB	no
Adipose	M55	RREB1	no
Adipose	M55	RTN2	no
Adipose	M55	RTN4	yes
Adipose	M55	SAAL1	no
Adipose	M55	SAC3D1	no
Adipose	M55	SAMD1	no
Adipose	M55	SAMD4B	no
Adipose	M55	SATL1	no
Adipose	M55	SBNO1	no
Adipose	M55	SBNO2	no
Adipose	M55	SCAF1	no
Adipose	M55	SCAMP1	no
Adipose	M55	SCAMP4	no
Adipose	M55	SCARB1	no
Adipose	M55	SCARNA4	no
Adipose	M55	SCNN1B	no
Adipose	M55	SEC14L1	no
Adipose	M55	SEL1L	no
Adipose	M55	SELS	no
Adipose	M55	SEMA3F	no
Adipose	M55	SEMA3G	no
Adipose	M55	SEPN1	no
Adipose	M55	SERPING1	no
Adipose	M55	SESN2	no
Adipose	M55	SETD1A	no
Adipose	M55	SETD8	no
Adipose	M55	SF1	no
Adipose	M55	SF3A2	no
Adipose	M55	SFRS1	no
Adipose	M55	SFRS16	no
Adipose	M55	SFRS7	no
Adipose	M55	SFRS8	no
Adipose	M55	SGSM3	no
Adipose	M55	SGTA	no
Adipose	M55	SH2B1	no
Adipose	M55	SHC2	no
Adipose	M55	SHROOM1	no
Adipose	M55	SIGMAR1	no
Adipose	M55	SIN3B	no
Adipose	M55	SIRT2	no
Adipose	M55	SLC12A4	no
Adipose	M55	SLC1A1	no
Adipose	M55	SLC35C1	no
Adipose	M55	SLC38A10	yes
Adipose	M55	SLC44A1	no
Adipose	M55	SLC4A2	no
Adipose	M55	SLC9A4	yes
Adipose	M55	SLC9A8	no
Adipose	M55	SLU7	no
Adipose	M55	SMAD3	no
Adipose	M55	SMAGP	no
Adipose	M55	SMARCB1	no
Adipose	M55	SMG6	no
Adipose	M55	SMG7	yes
Adipose	M55	SMPD1	no
Adipose	M55	SMPD2	no
Adipose	M55	SMYD2	no
Adipose	M55	SMYD5	no
Adipose	M55	SNCG	no
Adipose	M55	SNHG10	no
Adipose	M55	SNIP1	no
Adipose	M55	SNORA6	no
Adipose	M55	SNORA73A	no
Adipose	M55	SNORA73B	no
Adipose	M55	SNORD35A	no
Adipose	M55	SNORD68	no
Adipose	M55	SNORD69	no
Adipose	M55	SNORD71	no
Adipose	M55	SNORD89	no
Adipose	M55	SNORD94	no
Adipose	M55	SNPH	no
Adipose	M55	SNTA1	no
Adipose	M55	SNX11	no
Adipose	M55	SNX15	no
Adipose	M55	SNX2	no
Adipose	M55	SNX21	no
Adipose	M55	SNX33	no
Adipose	M55	SNX5	no
Adipose	M55	SOCS6	no
Adipose	M55	SOCS7	no
Adipose	M55	SOD3	no
Adipose	M55	SP1	no
Adipose	M55	SP2	no
Adipose	M55	SP6	no
Adipose	M55	SPATA2	no
Adipose	M55	SPATA3	no
Adipose	M55	SPATS2L	no
Adipose	M55	SPIN3	no
Adipose	M55	SPIRE2	no
Adipose	M55	SPON2	no
Adipose	M55	SPPL2B	no
Adipose	M55	SPTAN1	yes
Adipose	M55	SRC	no
Adipose	M55	SRCAP	no
Adipose	M55	SRI	no
Adipose	M55	SRM	no
Adipose	M55	SRRM1L	no
Adipose	M55	SRRM2	no
Adipose	M55	SSBP2	no
Adipose	M55	SSBP3	yes
Adipose	M55	SSBP4	no
Adipose	M55	ST8SIA4	no
Adipose	M55	STAT3	no
Adipose	M55	STAT5B	no
Adipose	M55	STC1	no
Adipose	M55	STIM1	no
Adipose	M55	STRN3	no
Adipose	M55	STRN4	no
Adipose	M55	STX1A	no
Adipose	M55	STYX	no
Adipose	M55	SUGT1	no
Adipose	M55	SULT2B1	no
Adipose	M55	SUPT5H	yes
Adipose	M55	SUPT6H	no
Adipose	M55	SURF2	no
Adipose	M55	SUV420H2	no
Adipose	M55	SYCP3	no
Adipose	M55	SYDE1	no
Adipose	M55	SYMPK	no
Adipose	M55	SYT11	no
Adipose	M55	TAF8	no
Adipose	M55	TANK	no
Adipose	M55	TAOK2	no
Adipose	M55	TBC1D10A	no
Adipose	M55	TBC1D17	no
Adipose	M55	TBC1D22B	no
Adipose	M55	TBC1D25	no
Adipose	M55	TBC1D2B	no
Adipose	M55	TBC1D9B	no
Adipose	M55	TBCE	no
Adipose	M55	TBKBP1	no
Adipose	M55	TBPL1	no
Adipose	M55	TCF3	no
Adipose	M55	TCF7L1	no
Adipose	M55	TCF7L2	no
Adipose	M55	TCL1B	no
Adipose	M55	TEAD4	no
Adipose	M55	TECPR1	no
Adipose	M55	TEDDM1	no
Adipose	M55	TEKT1	no
Adipose	M55	TENC1	yes
Adipose	M55	TERF2	no
Adipose	M55	TERF2IP	no
Adipose	M55	TFAP4	no
Adipose	M55	TGM2	no
Adipose	M55	THEM2	no
Adipose	M55	THEM4	no
Adipose	M55	TIAL1	no
Adipose	M55	TINAGL1	yes
Adipose	M55	TLN1	no
Adipose	M55	TMC6	no
Adipose	M55	TMCO4	no
Adipose	M55	TMEM101	no
Adipose	M55	TMEM104	no
Adipose	M55	TMEM117	no
Adipose	M55	TMEM126B	no
Adipose	M55	TMEM132A	no
Adipose	M55	TMEM145	no
Adipose	M55	TMEM161A	no
Adipose	M55	TMEM170A	no
Adipose	M55	TMEM191B	no
Adipose	M55	TMEM204	no
Adipose	M55	TMEM214	no
Adipose	M55	TMEM219	no
Adipose	M55	TMEM220	no
Adipose	M55	TMEM60	no
Adipose	M55	TMEM70	no
Adipose	M55	TMEM8	no
Adipose	M55	TMEM80	no
Adipose	M55	TMEM87A	no
Adipose	M55	TMEM88	no
Adipose	M55	TMTC3	no
Adipose	M55	TMUB1	no
Adipose	M55	TMUB2	no
Adipose	M55	TNFRSF8	no
Adipose	M55	TNRC18	no
Adipose	M55	TNRC6A	no
Adipose	M55	TP53I11	no
Adipose	M55	TP53INP2	no
Adipose	M55	TRAF7	no
Adipose	M55	TRAPPC9	no
Adipose	M55	TRDMT1	no
Adipose	M55	TRIM28	no
Adipose	M55	TSC2	no
Adipose	M55	TSC22D4	no
Adipose	M55	TSHZ1	no
Adipose	M55	TSPAN14	no
Adipose	M55	TSPYL1	no
Adipose	M55	TSPYL2	no
Adipose	M55	TTC21A	no
Adipose	M55	TTC4	no
Adipose	M55	TTC7B	no
Adipose	M55	TTLL3	no
Adipose	M55	TTLL4	no
Adipose	M55	TUBGCP6	no
Adipose	M55	TUFM	no
Adipose	M55	TUSC1	no
Adipose	M55	TUSC2	no
Adipose	M55	TXNDC15	no
Adipose	M55	UBIAD1	no
Adipose	M55	UBTD1	no
Adipose	M55	UCP2	no
Adipose	M55	ULK3	no
Adipose	M55	UNC119B	no
Adipose	M55	UNC5B	no
Adipose	M55	UPRT	no
Adipose	M55	URG4	no
Adipose	M55	USF1	no
Adipose	M55	USP4	no
Adipose	M55	USP42	no
Adipose	M55	USP5	yes
Adipose	M55	UTP14C	no
Adipose	M55	VAMP1	no
Adipose	M55	VAMP2	no
Adipose	M55	VAT1	yes
Adipose	M55	VPS13D	no
Adipose	M55	VPS4A	yes
Adipose	M55	VPS52	no
Adipose	M55	VWA1	no
Adipose	M55	WASF2	yes
Adipose	M55	WASH1	no
Adipose	M55	WASH2P	no
Adipose	M55	WASH3P	no
Adipose	M55	WBP11	no
Adipose	M55	WBP2	no
Adipose	M55	WDR24	no
Adipose	M55	WDR27	no
Adipose	M55	WDR34	no
Adipose	M55	WDR81	no
Adipose	M55	WNK1	no
Adipose	M55	WRN	no
Adipose	M55	WRNIP1	no
Adipose	M55	XAB2	no
Adipose	M55	XPC	no
Adipose	M55	XPNPEP1	no
Adipose	M55	XRCC3	no
Adipose	M55	YBX1	no
Adipose	M55	YDJC	no
Adipose	M55	YWHAE	no
Adipose	M55	ZBED5	no
Adipose	M55	ZBTB24	no
Adipose	M55	ZBTB4	no
Adipose	M55	ZC3HAV1	no
Adipose	M55	ZCCHC24	no
Adipose	M55	ZCCHC3	no
Adipose	M55	ZCWPW2	no
Adipose	M55	ZDHHC12	no
Adipose	M55	ZDHHC24	no
Adipose	M55	ZFP112	no
Adipose	M55	ZFP3	no
Adipose	M55	ZFPL1	no
Adipose	M55	ZFPM1	no
Adipose	M55	ZFYVE19	no
Adipose	M55	ZIM3	no
Adipose	M55	ZKSCAN5	no
Adipose	M55	ZMIZ2	no
Adipose	M55	ZNF101	no
Adipose	M55	ZNF184	no
Adipose	M55	ZNF2	no
Adipose	M55	ZNF20	no
Adipose	M55	ZNF207	no
Adipose	M55	ZNF219	yes
Adipose	M55	ZNF248	no
Adipose	M55	ZNF280C	no
Adipose	M55	ZNF333	no
Adipose	M55	ZNF335	no
Adipose	M55	ZNF347	no
Adipose	M55	ZNF384	no
Adipose	M55	ZNF385A	no
Adipose	M55	ZNF385B	no
Adipose	M55	ZNF414	no
Adipose	M55	ZNF423	no
Adipose	M55	ZNF429	no
Adipose	M55	ZNF444	no
Adipose	M55	ZNF471	no
Adipose	M55	ZNF480	no
Adipose	M55	ZNF490	no
Adipose	M55	ZNF500	no
Adipose	M55	ZNF502	no
Adipose	M55	ZNF512	no
Adipose	M55	ZNF513	no
Adipose	M55	ZNF575	no
Adipose	M55	ZNF579	no
Adipose	M55	ZNF580	yes
Adipose	M55	ZNF584	no
Adipose	M55	ZNF598	no
Adipose	M55	ZNF646	no
Adipose	M55	ZNF649	no
Adipose	M55	ZNF687	no
Adipose	M55	ZNF700	no
Adipose	M55	ZNF721	no
Adipose	M55	ZNF747	no
Adipose	M55	ZNF76	no
Adipose	M55	ZNF761	no
Adipose	M55	ZNF79	no
Adipose	M55	ZNF836	no
Adipose	M55	ZNFX1	no
Adipose	M55	ZP3	no
Adipose	M55	ZSWIM6	no
Adipose	M551	ALAS1	no
Adipose	M551	ANXA2	yes
Adipose	M551	BCCIP	no
Adipose	M551	C9orf103	no
Adipose	M551	CLN5	no
Adipose	M551	LDHA	no
Adipose	M551	LGALS1	no
Adipose	M551	LOC283514	no
Adipose	M551	LOC644684	no
Adipose	M551	OGFRL1	no
Adipose	M551	PSMA5	no
Adipose	M551	PSMC2	yes
Adipose	M551	PSMD2	no
Adipose	M551	SLC4A1AP	no
Adipose	M551	TEX2	no
Adipose	M551	TRAF3IP1	no
Adipose	M551	UBE2E2	no
Adipose	M551	UCHL3	no
Adipose	M551	WDR41	no
Adipose	M551	ZDHHC3	no
Adipose	M553	ADAM32	no
Adipose	M553	AZGP1	no
Adipose	M553	C1GALT1C1	no
Adipose	M553	C9orf123	no
Adipose	M553	CCND2	no
Adipose	M553	CHRAC1	no
Adipose	M553	CLDN20	no
Adipose	M553	FLJ46230	no
Adipose	M553	LOC201229	no
Adipose	M553	LOC730081	no
Adipose	M553	SLC25A12	no
Adipose	M553	SPARC	yes
Adipose	M553	ZNF541	no
Adipose	M554	ACOT8	no
Adipose	M554	B4GALT2	no
Adipose	M554	CAMLG	no
Adipose	M554	DHRS7	no
Adipose	M554	DNASE2	yes
Adipose	M554	FLJ22184	no
Adipose	M554	LOC401115	yes
Adipose	M554	NANOS3	yes
Adipose	M554	P2RX6	no
Adipose	M554	RAB6B	no
Adipose	M554	SH3BGR	no
Adipose	M554	TMEM97	no
Adipose	M557	ACSM5	no
Adipose	M557	ADH1A	no
Adipose	M557	ADH1B	no
Adipose	M557	ADRB3	no
Adipose	M557	ANG	yes
Adipose	M557	AVPI1	no
Adipose	M557	BEND5	no
Adipose	M557	C12orf65	no
Adipose	M557	C17orf53	no
Adipose	M557	C1orf133	no
Adipose	M557	C1orf165	no
Adipose	M557	CABC1	no
Adipose	M557	CDNF	no
Adipose	M557	CIDEA	no
Adipose	M557	CNNM3	no
Adipose	M557	CORO1C	no
Adipose	M557	DDX50	no
Adipose	M557	DMRT2	no
Adipose	M557	DPY30	no
Adipose	M557	ELP2	no
Adipose	M557	EPB41L4B	no
Adipose	M557	FAM184A	no
Adipose	M557	FBXL12	no
Adipose	M557	FDFT1	no
Adipose	M557	FGFBP2	no
Adipose	M557	FHOD3	no
Adipose	M557	FLJ37644	no
Adipose	M557	FLJ42289	no
Adipose	M557	GLDN	no
Adipose	M557	GPD1L	no
Adipose	M557	GRIA3	no
Adipose	M557	GSDMB	yes
Adipose	M557	HDDC3	no
Adipose	M557	IMMP2L	no
Adipose	M557	IRAK2	no
Adipose	M557	LARGE	no
Adipose	M557	LMO3	no
Adipose	M557	LOC100131176	no
Adipose	M557	LOC144481	no
Adipose	M557	LOC644366	no
Adipose	M557	LOC650034	no
Adipose	M557	LOC727735	no
Adipose	M557	MCOLN3	no
Adipose	M557	MEAF6	no
Adipose	M557	MGC45800	no
Adipose	M557	MN1	no
